delivery;item;item_category;created_by;time;created_on;material;material_group;plant;storage_location;delivery_quantity;base_unit_of_measure;actual_delivery_qty;item_description;reference_document;reference_item;movement_type;overall_status;item_1;billing_item;packing_item;picking_putaway_item;delivery_item;goods_mvt_item;goods_movement_status;shipping_point_receiving_pt;delivery_type;delivery_date;incoterms;changed_by;changed_on;bill_of_lading;supplier;document_date;act_goods_movement_date;external_delivery_id
180034067;20;ZELN;SAP_WFRT;19:55:05;2026-06-17;9050064727;6002;1787;178A;3840;EA;3840;MANDO SOLID DEO 2.6 OZ STICK CEDAR;4500015969;130;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-15;EXW;BLANTOS;2026-06-18 00:00:00;2166799;1002434;2026-06-16;2026-06-18;536
180034067;30;ZELN;SAP_WFRT;19:55:05;2026-06-17;9050064725;6002;1787;178A;11520;EA;11520;MANDO SOLID DEO 2.6 OZ STICK MT FUJI;4500015969;170;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-15;EXW;BLANTOS;2026-06-18 00:00:00;2166799;1002434;2026-06-16;2026-06-18;536
180034068;10;ZELN;SAP_WFRT;19:55:11;2026-06-17;9050059002;6002;1787;178A;26880;EA;26880;SOLID DEO 2.6OZ STICK LAVENDER;4500016371;30;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-07-02;EXW;BLANTOS;2026-06-18 00:00:00;2166799;1002434;2026-06-16;2026-06-18;535
180034069;10;ELN;SAP_WFRT;19:55:14;2026-06-17;9150197601;1001;1721;171A;2160;EA;2160;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;A;C;C;C;C;C;C;A;1721;EL;2026-06-16;DAP;;00:00:00;99999999;1003563;2026-06-17;;3145273
180034070;10;ELN;SAP_WFRT;19:55:15;2026-06-17;9150197601;1001;1721;171A;3960;EA;3960;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-16;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-17;2026-06-17;3145273
180034071;10;ELN;SIDDIQZ;20:00:51;2026-06-17;9150197601;1001;1721;171A;2520;EA;2520;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-16;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-17;2026-06-17;3145273
180034072;10;ELN;SAP_WFRT;20:07:28;2026-06-17;9150197601;1001;1721;171A;1080;EA;1080;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-16;DAP;BATCH_USER;2026-06-18 00:00:00;99999999;1003563;2026-06-17;2026-06-17;3145275
180034073;10;ZELN;SAP_WFRT;20:10:05;2026-06-17;9050059002;6002;7803;178A;59112;EA;59112;SOLID DEO 2.6OZ STICK LAVENDER;4500016371;10;109;A;C;C;C;C;C;C;A;7803;ZEL;2026-07-02;EXW;;00:00:00;2166815;1002434;2026-06-17;;537
180034074;10;ZELN;SAP_WFRT;20:15:06;2026-06-17;9050064727;6002;7803;178A;21768;EA;21768;MANDO SOLID DEO 2.6 OZ STICK CEDAR;4500015969;60;109;A;C;C;C;C;C;C;A;7803;ZEL;2026-06-16;EXW;;00:00:00;2166815;1002434;2026-06-17;;538
180034074;20;ZELN;SAP_WFRT;20:15:06;2026-06-17;9050064725;6002;7803;178A;9336;EA;9336;MANDO SOLID DEO 2.6 OZ STICK MT FUJI;4500015969;50;109;A;C;C;C;C;C;C;A;7803;ZEL;2026-06-16;EXW;;00:00:00;2166815;1002434;2026-06-17;;538
180034075;10;ELN;SAP_WFRT;20:19:43;2026-06-17;9150197601;1001;1721;171A;4320;EA;4320;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-16;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-17;2026-06-17;3146477
180034077;10;ELN;SIDDIQZ;21:00:48;2026-06-17;9150197601;1001;1721;171A;6120;EA;6120;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;A;C;C;C;C;C;C;A;1721;EL;2026-06-16;DAP;;00:00:00;99999999;1003563;2026-06-17;;3145275
180034078;10;ELN;SIDDIQZ;21:00:49;2026-06-17;9150197601;1001;1721;171A;4320;EA;4320;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-16;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-17;2026-06-17;3146477
180034083;10;ELN;SAP_WFRT;04:26:41;2026-06-18;9150197601;1001;1722;171A;3960;EA;3960;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-17;DAP;CHIUA;2026-06-18 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146628
180034084;10;ELN;SIDDIQZ;05:00:13;2026-06-18;9150197601;1001;1722;171A;1440;EA;1440;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-18 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146628
180034085;10;ELN;SAP_WFRT;05:12:24;2026-06-18;9150197601;1001;1722;171A;2880;EA;2880;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-17;DAP;CHIUA;2026-06-18 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146577
180034086;10;ELN;SIDDIQZ;06:00:49;2026-06-18;9150197601;1001;1722;171A;2520;EA;2520;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-18 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146577
180034087;10;ZELN;SAP_WFRT;06:05:05;2026-06-18;9050076102;1001;7101;171A;3744;EA;3744;F' PUBIC RETAIL HANDLE XLMB;4500016773;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-23;EXW;;00:00:00;XIA1906823;1001040;2026-06-17;;2114047671
180034088;10;ZELN;SAP_WFRT;06:05:11;2026-06-18;9050067909;1001;7101;171A;35568;EA;35568;F '26 HANDLE PINK US RTL;4500016767;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-30;EXW;;00:00:00;XIA1906823;1001040;2026-06-17;;2114047672
180034088;20;ZELN;SAP_WFRT;06:05:11;2026-06-18;9050033018;1001;7101;171A;1872;EA;1872;F' HANDLE SAGE CAN;4500016772;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-30;EXW;;00:00:00;XIA1906823;1001040;2026-06-17;;2114047672
180034089;10;ZELN;SAP_WFRT;06:05:17;2026-06-18;9050116501;1005;1714;171A;51000;EA;51000;H '25 PLUS TRAVEL BLADE COVER;4500016938;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-08;EXW;SAP_WFRT;2026-06-18 00:00:00;XIA1906823;1001040;2026-06-17;;2114047667
180034090;10;ZELN;SAP_WFRT;06:05:22;2026-06-18;9050103601;1001;7101;171A;7488;EA;7488;H '25 TRUMAN VALUE PK G2++ EMBER CAN RTL;4500016944;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-29;EXW;;00:00:00;XIA1906823;1001040;2026-06-17;;2114047669
180034090;20;ZELN;SAP_WFRT;06:05:22;2026-06-18;9050067905;1001;7101;171A;6552;EA;6552;F'RETAIL HNDL PREMIUM US DOLPHIN REFRESH;4500016766;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-29;EXW;;00:00:00;XIA1906823;1001040;2026-06-17;;2114047669
180034090;30;ZELN;SAP_WFRT;06:05:22;2026-06-18;9050099306;1001;7101;171A;17784;EA;17784;H '25 TRUMAN VALUE PK G2++ EMBER US RTL;4500016933;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-29;EXW;;00:00:00;XIA1906823;1001040;2026-06-17;;2114047669
180034091;10;ZELN;SAP_WFRT;06:05:28;2026-06-18;9050109501;1005;1734;171A;107520;EA;107520;H '25 TRAVEL BLADE COVER;4500016935;10;109;A;C;C;C;C;C;C;A;1734;ZEL;2026-08-08;EXW;SAP_WFRT;2026-06-18 00:00:00;XIA1906823;1001040;2026-06-17;;2114047668
180034092;10;ZELN;SAP_WFRT;06:05:34;2026-06-18;9050099306;1001;7101;171A;33696;EA;33696;H '25 TRUMAN VALUE PK G2++ EMBER US RTL;4500016933;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-29;EXW;;00:00:00;XIA1906823;1001040;2026-06-17;;2114047670
180034093;10;ELN;SAP_WFRT;06:36:43;2026-06-18;9150197601;1001;1721;171A;2880;EA;2880;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-17;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3145274
180034094;10;ELN;SIDDIQZ;07:00:18;2026-06-18;9150197601;1001;1721;171A;3600;EA;3600;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-17;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3145274
180034095;10;ZELN;TAITB;09:28:36;2026-06-18;MSPK2036;1;1114;111A;9400;EA;9400;Over-shipper - Wholesale & Gift Box;4500017263;10;109;C;C;C;C;C;C;C;C;111E;ZEL;2026-06-11;EXW;TAITB;2026-06-18 00:00:00;;1012778;2026-06-01;2026-06-11;
180034101;10;ZELN;CHIUA;15:59:57;2026-06-18;6360040701;1;1714;171A;57200;EA;57200;PAPER MAILER #2, F' 11 IN X 9 IN;4500017565;20;109;C;C;C;C;C;C;C;C;1714;ZEL;2026-06-11;EXW;SAP_WFRT;2026-06-19 00:00:00;557108807;1010023;2026-06-11;2026-06-19;
180034103;10;ZELN;CHIUA;16:12:43;2026-06-18;9050137601;5002;7101;171A;51390;EA;51390;H '26 FACE LOTION 1.7OZ US;4500015853;10;109;C;C;C;C;C;C;C;C;7101;ZEL;2026-06-01;EXW;FINERB;2026-06-18 00:00:00;;1000937;2026-06-01;2026-06-01;
180034104;10;ELN;SAP_WFRT;18:46:06;2026-06-18;9150197601;1001;1722;171A;2250;EA;2250;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-17;DAP;SAP_WFRT;2026-06-18 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146579
180034105;10;ELN;SAP_WFRT;18:50:43;2026-06-18;9150197601;1001;1722;171A;2466;EA;2466;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-17;DAP;SAP_WFRT;2026-06-18 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146627
180034106;10;ELN;SAP_WFRT;18:53:14;2026-06-18;9150240301;6002;7815;178A;3080;EA;3080;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-17;DAP;SAP_WFRT;2026-06-18 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3139398
180034107;10;ELN;SIDDIQZ;19:00:37;2026-06-18;9150197601;1001;1722;171A;6390;EA;6390;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146579
180034108;10;ELN;SIDDIQZ;19:00:38;2026-06-18;9150197601;1001;1722;171A;7254;EA;7254;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146627
180034109;10;ZELN;SAP_WFRT;19:25:05;2026-06-18;9050141501;5002;1712;171A;3624;EA;3624;H '26 NIGHT LOTION 1.7OZ US;4500015808;30;109;A;C;C;C;C;C;C;A;1712;ZEL;2026-06-29;EXW;SAP_WFRT;2026-06-18 00:00:00;556378795;1005413;2026-06-09;;1476
180034110;10;ELN;SAP_WFRT;20:00:03;2026-06-18;9150197601;1001;1721;171A;1800;EA;1800;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-17;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146478
180034111;10;ELN;SAP_WFRT;20:00:03;2026-06-18;9150197601;1001;1721;171A;3240;EA;3240;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-17;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146478
180034112;10;ELN;SIDDIQZ;20:00:49;2026-06-18;9150197601;1001;1721;171A;3600;EA;3600;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-17;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3146478
180034115;10;ELN;SAP_WFRT;03:56:57;2026-06-19;9150240301;6002;7815;178A;4480;EA;4480;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-17;DAP;SAP_WFRT;2026-06-19 00:00:00;99999999;1003563;2026-06-18;2026-06-18;3148106
180034116;10;ELN;SAP_WFRT;04:06:43;2026-06-19;9150197601;1001;1722;171A;5760;EA;5760;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146626
180034117;10;ELN;SAP_WFRT;04:06:44;2026-06-19;9150197601;1001;1722;171A;360;EA;360;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;SAP_WFRT;2026-06-19 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146626
180034118;10;ELN;SAP_WFRT;04:24:01;2026-06-19;9150197601;1001;1722;171A;6480;EA;6480;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146621
180034119;10;ELN;SIDDIQZ;05:00:11;2026-06-19;9150197601;1001;1722;171A;2160;EA;2160;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-19;DAP;SIDDIQZ;2026-06-19 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146626
180034121;10;ELN;SAP_WFRT;12:39:03;2026-06-19;9150240301;6002;7815;178A;840;EA;840;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-18;DAP;SAP_WFRT;2026-06-19 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3148107
180034123;10;ELN;SAP_WFRT;18:47:17;2026-06-19;9150197601;1001;1722;171A;363;EA;363;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;SAP_WFRT;2026-06-19 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146625
180034124;10;ELN;SAP_WFRT;18:58:42;2026-06-19;9150197601;1001;1722;171A;1119;EA;1119;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146622
180034125;10;ELN;SAP_WFRT;18:58:43;2026-06-19;9150197601;1001;1722;171A;1761;EA;1761;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146622
180034126;10;ELN;SAP_WFRT;18:58:44;2026-06-19;9150197601;1001;1722;171A;3150;EA;3150;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146622
180034127;10;ELN;SIDDIQZ;19:00:44;2026-06-19;9150197601;1001;1722;171A;3687;EA;3687;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-19;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146625
180034128;10;ELN;SIDDIQZ;19:00:44;2026-06-19;9150197601;1001;1722;171A;3870;EA;3870;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-19;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146625
180034129;10;ELN;SIDDIQZ;19:00:44;2026-06-19;9150197601;1001;1722;171A;3690;EA;3690;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-19;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3146622
180034130;10;ELN;SAP_WFRT;19:53:37;2026-06-19;9150197601;1001;1721;171A;2160;EA;2160;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3125796
180034131;10;ELN;SAP_WFRT;19:53:38;2026-06-19;9150197601;1001;1721;171A;3240;EA;3240;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3125796
180034132;10;ELN;SIDDIQZ;20:00:16;2026-06-19;9150197601;1001;1721;171A;2160;EA;2160;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-18;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-19;2026-06-19;3125796
180034134;10;ELN;BATCH_USER;21:42:22;2026-06-19;9050110801;1005;7101;171A;5040;EA;5040;F '26 TRAVEL RAZOR PACK US;4500017603;10;101;A;C;C;C;C;C;C;A;7101;EL;2026-06-19;;;00:00:00;;1012389;2026-06-19;;0080200884
180034135;10;ELN;SAP_WFRT;04:23:17;2026-06-20;9150197601;1001;1722;171A;720;EA;720;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-19;DAP;SAP_WFRT;2026-06-20 00:00:00;99999999;1003563;2026-06-20;2026-06-20;3146630
180034136;10;ELN;SAP_WFRT;04:37:40;2026-06-20;9150197601;1001;1722;171A;2250;EA;2250;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-19;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-20;2026-06-20;3146624
180034137;10;ELN;SAP_WFRT;04:37:41;2026-06-20;9150197601;1001;1722;171A;1887;EA;1887;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-19;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-20;2026-06-19;3146624
180034138;10;ELN;SIDDIQZ;05:00:12;2026-06-20;9150197601;1001;1722;171A;720;EA;720;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-20;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-20;2026-06-19;3146630
180034139;10;ELN;SIDDIQZ;05:00:12;2026-06-20;9150197601;1001;1722;171A;4680;EA;4680;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-20;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-20;2026-06-19;3146630
180034140;10;ELN;SIDDIQZ;05:00:12;2026-06-20;9150197601;1001;1722;171A;903;EA;903;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-20;DAP;CHIUA;2026-06-22 00:00:00;99999999;1003563;2026-06-20;2026-06-19;3146624
180034141;10;ZELN;SAP_WFRT;02:05:05;2026-06-22;9050076702;1007;7101;171A;17280;EA;17280;F' ND DERMAPLANE RETAIL HANDLE, US;4500016788;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-16;EXW;SAP_WFRT;2026-06-22 00:00:00;SZCHI5436699;1010267;2026-06-18;;79
